doc_key,chunk_index,entities,latency,input_tokens,output_tokens,processed_entities
142,2,Bianca; The national center of the poison; The designer drugs; The caramel of mímico cotton khat of the drug; Biance,1.1510486602783203,703,30,Bianca; The national center of the poison; The designer drugs; The caramel of mímico cotton khat of the drug; Biance
142,3,"Kronos; Bianca; ""spice soña""; ""flower of tulipán""; ""herbaria therapy""; ""cotton caramel""; ""caramel of cotton""",2.1311848163604736,719,37,"Kronos; Bianca; ""spice soña""; ""flower of tulipán""; ""herbaria therapy""; ""cotton caramel""; ""caramel of cotton"""
142,4,"Bianca; cotton caramel; K18; cocaine; K166; Elodis; ""It""; ""the cold"" drug; chemical agents",1.386718511581421,723,30,"Bianca; cotton caramel; K18; cocaine; K166; Elodis; ""It""; ""the cold"" drug; chemical agents"
142,5,Asterian; designer drugs; organized crime; police; army of people; drug traffic; insurgent organizations; political groups,1.231358528137207,607,25,Asterian; designer drugs; organized crime; police; army of people; drug traffic; insurgent organizations; political groups
143,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech; Sanjorge; Kronos; 20 Jan 2014,1.8480167388916016,634,37,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech; Sanjorge; Kronos; 20 Jan 2014
144,0,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; Petrus Gerhard; Protectors of Kronos; Kronos; POK; 21 Jan 2014,1.5351293087005615,709,43,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; Petrus Gerhard; Protectors of Kronos; Kronos; POK; 21 Jan 2014
145,0,Homeland Illumination; Petrus Gerhard; 19 January 2014; ABILA; Kronos; GAStech-Kronos; GAStech; President Kapelou II; CEO Sten Sanjorge Jr.,1.9166100025177,665,48,Homeland Illumination; Petrus Gerhard; 19 January 2014; ABILA; Kronos; GAStech-Kronos; GAStech; President Kapelou II; CEO Sten Sanjorge Jr.
146,0,Homeland Illumination; Maha Salo; 22 March 2001; Abila; Kronos; Minister of Health Cesare Nespola; General Assembly; Protectors of Kronos; Elodis; Henk Bodrogi,1.8108880519866943,723,50,Homeland Illumination; Maha Salo; 22 March 2001; Abila; Kronos; Minister of Health Cesare Nespola; General Assembly; Protectors of Kronos; Elodis; Henk Bodrogi
147,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1251; The police; GAStech; GAStech officials; 20 Jan 2014,1.657817840576172,621,42,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1251; The police; GAStech; GAStech officials; 20 Jan 2014
148,0,"Homeland Illumination; Elian Karel; 20 June 2011; ABILA, Kronos; Michale Kraft; Karel",1.049983024597168,734,29,"Homeland Illumination; Elian Karel; 20 June 2011; ABILA, Kronos; Michale Kraft; Karel"
148,1,Abila City Coroner; Karel; Elodis; Abila Chief of Police; POK,1.0134284496307373,720,21,Abila City Coroner; Karel; Elodis; Abila Chief of Police; POK
148,2,June 19th; POK; Abila Police Station; Elian; Juliana Vann; 1998; Kronos; GAStech,1.3609330654144287,707,31,June 19th; POK; Abila Police Station; Elian; Juliana Vann; 1998; Kronos; GAStech
149,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 2020; GAStech; Kronos; 20 Jan 2014,1.2748467922210691,646,37,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 2020; GAStech; Kronos; 20 Jan 2014
150,0,Homeland Illumination; POK; Petrus Gerhard; 20 June 2012; ABILA; Kronos; Protectors of Kronos; Elian Karel; 19 June 2009; Silvia Marek; Elodis; Jeroen; Antaura Karel; Juliana Vann,2.0991415977478027,761,66,Homeland Illumination; POK; Petrus Gerhard; 20 June 2012; ABILA; Kronos; Protectors of Kronos; Elian Karel; 19 June 2009; Silvia Marek; Elodis; Jeroen; Antaura Karel; Juliana Vann
150,1,Elian; Jeroen; POK; Henk Bodrogi; three years ago today; Abila police,2.089224100112915,715,24,Elian; Jeroen; POK; Henk Bodrogi; three years ago today; Abila police
151,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; The fire department; 1155; 20 Jan 2014,1.3847825527191162,586,34,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; The fire department; 1155; 20 Jan 2014
152,0,Homeland Illumination; POK; Maha Salo; 05 April 2005; ELODIS; Kronos; Protectors of Kronos; Kronos federal police; Tiskele Bend GAStech; This is Our Land; Songs of the Farmer; The Weavers of our Homeland,2.4568986892700195,703,62,Homeland Illumination; POK; Maha Salo; 05 April 2005; ELODIS; Kronos; Protectors of Kronos; Kronos federal police; Tiskele Bend GAStech; This is Our Land; Songs of the Farmer; The Weavers of our Homeland
153,0,"Homeland Illumination; Elian Karel; 20 June 2011; ABILA, Kronos; Michale Kraft",1.4680025577545166,731,26,"Homeland Illumination; Elian Karel; 20 June 2011; ABILA, Kronos; Michale Kraft"
153,1,Abila City Coroner; Karel; Elodis; Abila Chief of Police; POK,0.9980790615081788,709,21,Abila City Coroner; Karel; Elodis; Abila Chief of Police; POK
153,2,June 19th; POK; Abila Police Station; Elian; Juliana Vann; 1998; Kronos; GAStech,1.3172223567962646,696,31,June 19th; POK; Abila Police Station; Elian; Juliana Vann; 1998; Kronos; GAStech
154,0,Homeland Illumination; ELODIS PUBLIC HEALTH FACT SHEET - UPDATE; Maha Salo; 31 May 2000; ELODIS; Kronos; Hyper Acidic Substrate Removal; HASR; Elodis; 1998 Wellness for All; phenol; acetic anhydride; lead; ethylene glycol; 89%; Minister of Health Nespola; Abila General Hospital,2.710754871368408,695,87,Homeland Illumination; ELODIS PUBLIC HEALTH FACT SHEET - UPDATE; Maha Salo; 31 May 2000; ELODIS; Kronos; Hyper Acidic Substrate Removal; HASR; Elodis; 1998 Wellness for All; phenol; acetic anhydride; lead; ethylene glycol; 89%; Minister of Health Nespola; Abila General Hospital
155,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1027; 20 Jan 2014,1.0358266830444336,578,30,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1027; 20 Jan 2014
156,0,Homeland Illumination; Petrus Gerhard; 20 June 2013; ABILA; Kronos; June 19th; Protectors of Kronos; Kronos government; Tiskele River; Elodis; President Kapelou; Abila capital building,1.8955445289611816,712,56,Homeland Illumination; Petrus Gerhard; 20 June 2013; ABILA; Kronos; June 19th; Protectors of Kronos; Kronos government; Tiskele River; Elodis; President Kapelou; Abila capital building
156,1,POK martyrs; Abila Police; Juliana Vann; 1998; Kronos government; Kronos;,1.2285032272338867,710,25,POK martyrs; Abila Police; Juliana Vann; 1998; Kronos government; Kronos;
156,2,No entities detected.,0.592759370803833,542,4,No entities detected.
157,0,"Homeland Illumination; Petrus Gerhard; 19 August 1998; Elodis; Government of Kronos; ELODIS, Kronos; Juliana Vann; leukemia; benzene poisoning; Wellness For All",1.6767866611480713,719,47,"Homeland Illumination; Petrus Gerhard; 19 August 1998; Elodis; Government of Kronos; ELODIS, Kronos; Juliana Vann; leukemia; benzene poisoning; Wellness For All"
157,1,Elodis; Kronos; GAStech; 20 km; Juliana; Tiskele River; Tethys; August 21,1.12170147895813,623,30,Elodis; Kronos; GAStech; 20 km; Juliana; Tiskele River; Tethys; August 21
158,0,Homeland Illumination; POK; Karel; Petrus Gerhard; 12 March 2009; ABILA; Kronos; Elian Karel; Protectors of Kronos; Elodis; Abila; President; GAStech,1.7219619750976562,766,52,Homeland Illumination; POK; Karel; Petrus Gerhard; 12 March 2009; ABILA; Kronos; Elian Karel; Protectors of Kronos; Elodis; Abila; President; GAStech
158,1,Elodis; Kronos; GAStech; Karel; Michale Kraft; POK; Saturday; President; Minister of Justice,1.577986240386963,701,28,Elodis; Kronos; GAStech; Karel; Michale Kraft; POK; Saturday; President; Minister of Justice
159,0,Homeland Illumination; ELODIS PUBLIC HEALTH FACT SHEET 2002; Maha Salo; 25 May 2002; ELODIS; Kronos; Elodis Community Health Center; Wellness for All; 1998; Hyper Acidic Substrate Removal; HASR; Elodis; Minister of Health Nespola; Abila General Hospital,2.5150225162506104,679,76,Homeland Illumination; ELODIS PUBLIC HEALTH FACT SHEET 2002; Maha Salo; 25 May 2002; ELODIS; Kronos; Elodis Community Health Center; Wellness for All; 1998; Hyper Acidic Substrate Removal; HASR; Elodis; Minister of Health Nespola; Abila General Hospital
160,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1942; Kronos; GAStech; Abila; 20 Jan 2014,2.107426881790161,635,40,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1942; Kronos; GAStech; Abila; 20 Jan 2014
161,0,Homeland Illumination; Maha Salo; 7 September 2012; PROTESTS SWELL IN ABILA IN RESPONSE TO CALLS TO ACTION; ABILA; Kronos; Mestache Vardshvna; Elian Karel; Juliana Vann,2.1117217540740967,738,57,Homeland Illumination; Maha Salo; 7 September 2012; PROTESTS SWELL IN ABILA IN RESPONSE TO CALLS TO ACTION; ABILA; Kronos; Mestache Vardshvna; Elian Karel; Juliana Vann
161,1,Karel; Protectors of Kronos; 2009; Juliana Vann; 1998,0.9924321174621582,595,21,Karel; Protectors of Kronos; 2009; Juliana Vann; 1998
162,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech; GAStech headquarters; Sten Sanjorge; last month; the capital building; President Kapelou; Ministers and Council members; today; healthcare,2.2079341411590576,696,55,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech; GAStech headquarters; Sten Sanjorge; last month; the capital building; President Kapelou; Ministers and Council members; today; healthcare
163,0,Homeland Illumination; ELODIS; KRONOS; Part Three; Petrus Gerhard; 15 May 1998; Elodis Weekly Journal; Tiskele River; Kronos; Pondo Reese; Henk Bodrogi,1.870272874832153,721,51,Homeland Illumination; ELODIS; KRONOS; Part Three; Petrus Gerhard; 15 May 1998; Elodis Weekly Journal; Tiskele River; Kronos; Pondo Reese; Henk Bodrogi
163,1,Henk Bodrogi; Abila; Ministry of Health; Reese; Wellness For All,0.870464563369751,709,18,Henk Bodrogi; Abila; Ministry of Health; Reese; Wellness For All
163,2,Reese,0.4355087280273437,556,2,Reese
164,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Illumination; Petrus Gerhard; CEO Sanjorge; capitol building; 20 Jan 2014,1.634369134902954,592,43,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Illumination; Petrus Gerhard; CEO Sanjorge; capitol building; 20 Jan 2014
165,0,Homeland Illumination; Maha Salo; 9 April 2012; ABILA; Kronos; Silvia Marek; Protectors of Kronos; Elodis city park,1.5782039165496826,696,39,Homeland Illumination; Maha Salo; 9 April 2012; ABILA; Kronos; Silvia Marek; Protectors of Kronos; Elodis city park
166,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Fire Captain Federigo Accardi,1.2502408027648926,599,26,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Fire Captain Federigo Accardi
167,0,Homeland Illumination; POK; Kronos; Maha Salo; 14 November 1998; ABILA; Protectors of Kronos; Cesare Nespola; Minister of Health; Elodis; 1990s; Henk Bodrogi; 1997,1.994405746459961,730,60,Homeland Illumination; POK; Kronos; Maha Salo; 14 November 1998; ABILA; Protectors of Kronos; Cesare Nespola; Minister of Health; Elodis; 1990s; Henk Bodrogi; 1997
168,0,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; KRONOS; $20 million,1.5032963752746582,806,27,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; KRONOS; $20 million
168,1,21 Jan 2014,0.6767876148223877,537,5,21 Jan 2014
169,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech,0.9411273002624512,595,23,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech
170,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Two police vehicles; GAStech; 1512; 20 Jan 2014,1.6514930725097656,587,38,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Two police vehicles; GAStech; 1512; 20 Jan 2014
171,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Petrus Gerhard; Abila airport; GAStech; 1515; 1430,1.8915894031524656,622,40,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Petrus Gerhard; Abila airport; GAStech; 1515; 1430
172,0,Homeland Illumination; POK; Karel; Petrus Gerhard; 12 March 2009; ABILA; Kronos; Elian Karel; Protectors of Kronos; Elodis; Abila; President; GAStech,1.9917893409729004,752,52,Homeland Illumination; POK; Karel; Petrus Gerhard; 12 March 2009; ABILA; Kronos; Elian Karel; Protectors of Kronos; Elodis; Abila; President; GAStech
172,1,Elodis; Kronos; GAStech; Karel; Michale Kraft; POK; Kraft; Saturday; President; Minister of Justice,1.2475457191467283,682,30,Elodis; Kronos; GAStech; Karel; Michale Kraft; POK; Kraft; Saturday; President; Minister of Justice
173,0,Homeland Illumination; MINISTER OF HEALTH TO PROPOSE SOLUTION TO TOWN POISONING; Maha Salo; 7 July 1999; ABILA; Kronos; Prime Minister of Health Cesare Nespola; Protectors of Kronos (POK); Carmine Osvaldo; Juliana Vann,2.3862974643707275,722,67,Homeland Illumination; MINISTER OF HEALTH TO PROPOSE SOLUTION TO TOWN POISONING; Maha Salo; 7 July 1999; ABILA; Kronos; Prime Minister of Health Cesare Nespola; Protectors of Kronos (POK); Carmine Osvaldo; Juliana Vann
173,1,POK; 1997; Elodis,0.6581258773803711,546,10,POK; 1997; Elodis
174,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; fire department; 20 Jan 2014; bomb squad,1.460826396942139,598,32,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; fire department; 20 Jan 2014; bomb squad
175,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech; 1522; 20 Jan 2014,1.4606008529663086,651,34,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech; 1522; 20 Jan 2014
176,0,Homeland Illumination; ELODIS; KRONOS; Petrus Gerhard; 25 April 1998; Henk Bodrogi; Ferro Hardware store; 200 years,1.836827278137207,739,39,Homeland Illumination; ELODIS; KRONOS; Petrus Gerhard; 25 April 1998; Henk Bodrogi; Ferro Hardware store; 200 years
176,1,Mr. Henk Bodrogi; worship days; Bodrogi; gas company,0.8139219284057617,729,17,Mr. Henk Bodrogi; worship days; Bodrogi; gas company
176,2,Profits; acreage; equipment; crops; city officers; water specialist; water; Bodrodgi; home; tractor; truck; town; Wellness For All; natural disasters; draught; oil and gas development; representative; next day,1.9025206565856931,715,49,Profits; acreage; equipment; crops; city officers; water specialist; water; Bodrodgi; home; tractor; truck; town; Wellness For All; natural disasters; draught; oil and gas development; representative; next day
176,3,Wellness for All; Joclyn Reynolds; Southeast Asia; Elodis; Tiskele River; GAStech; benzene; toluene; xylene arsenic; lead; selenium,1.6535875797271729,713,41,Wellness for All; Joclyn Reynolds; Southeast Asia; Elodis; Tiskele River; GAStech; benzene; toluene; xylene arsenic; lead; selenium
176,4,GAStech; Elodis; Tiskele River; Hank Fluss; Sanjorge,0.9314351081848145,717,20,GAStech; Elodis; Tiskele River; Hank Fluss; Sanjorge
176,5,"Sten Sanjorge, Jr.; 1990; GAStech; Reynolds; Kronos; Elodis; Pondo Reese; May 15, 1998",1.871734380722046,689,36,"Sten Sanjorge, Jr.; 1990; GAStech; Reynolds; Kronos; Elodis; Pondo Reese; May 15, 1998"
177,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1356; GAStech-Tethys; GAStech; 20 Jan 2014,1.8298108577728271,586,41,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1356; GAStech-Tethys; GAStech; 20 Jan 2014
178,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech; Firemen; 20 Jan 2014,1.478956937789917,612,33,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech; Firemen; 20 Jan 2014
179,0,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; GAStech; Sten Sanjorge; Tethys; Abila airport; 21 Jan 2014,1.7999653816223145,617,44,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; GAStech; Sten Sanjorge; Tethys; Abila airport; 21 Jan 2014
180,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; fire department; 20 Jan 2014,1.242384433746338,585,29,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; fire department; 20 Jan 2014
181,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1937; Kronos; Kronos police; 20 Jan 2014,1.4853003025054932,622,37,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1937; Kronos; Kronos police; 20 Jan 2014
182,0,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; Petrus Gerhard; 21 Jan 2014,1.365128993988037,595,31,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; Petrus Gerhard; 21 Jan 2014
183,0,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; Abila; GAStech; 0911,1.160433053970337,602,30,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; Abila; GAStech; 0911
184,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1807; Airport; GAStech; 20 Jan 2014,1.3094346523284912,609,36,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1807; Airport; GAStech; 20 Jan 2014
185,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1538; VIPs; 20 Jan 2014,1.3871872425079346,644,33,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1538; VIPs; 20 Jan 2014
186,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech; Kronos; 1232,1.8302297592163088,594,30,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; GAStech; Kronos; 1232
187,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1247; two police squad cars; 20 Jan 2014,1.4096276760101318,579,35,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1247; two police squad cars; 20 Jan 2014
188,0,Homeland Illumination; ELODIS PUBLIC HEALTH FACT SHEET; Petrus Gerhard; 15 May 1998; ELODIS; Kronos; Elodis; Wellness for All; 1998; Elodis Community Health Center; arsenic; acetic anhydride; benzene; chlorine dioxide,2.6451985836029053,692,67,Homeland Illumination; ELODIS PUBLIC HEALTH FACT SHEET; Petrus Gerhard; 15 May 1998; ELODIS; Kronos; Elodis; Wellness for All; 1998; Elodis Community Health Center; arsenic; acetic anhydride; benzene; chlorine dioxide
189,0,Homeland Illumination; POK; Petrus Gerhard; 31 August 2001; ELODIS; Kronos; Protectors of Kronos; Tiskele Bend fields; GAStech; Tiskele River; Elodis; Juliana,2.607806444168091,703,54,Homeland Illumination; POK; Petrus Gerhard; 31 August 2001; ELODIS; Kronos; Protectors of Kronos; Tiskele Bend fields; GAStech; Tiskele River; Elodis; Juliana
189,1,Government of Kronos; Elodis; Griffith Mabel; POK; Homeland Illumination; Charley Normand; GAStech,1.2118313312530518,716,28,Government of Kronos; Elodis; Griffith Mabel; POK; Homeland Illumination; Charley Normand; GAStech
189,2,Mabel; Homeland Illumination; Kronos police; Abila; Elodis jail; government cars; three parties; five activists,1.133615255355835,607,27,Mabel; Homeland Illumination; Kronos police; Abila; Elodis jail; government cars; three parties; five activists
190,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Gerhard; Sanjorge; 20 Jan 2014,1.4558253288269043,603,33,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Gerhard; Sanjorge; 20 Jan 2014
191,0,Homeland Illumination; Petrus Gerhard; 2 February 1993; ABILA; Kronos; President Luis Araullo; Minister of the Interior Tomas Sarto; Kronosians,1.4929406642913818,707,39,Homeland Illumination; Petrus Gerhard; 2 February 1993; ABILA; Kronos; President Luis Araullo; Minister of the Interior Tomas Sarto; Kronosians
191,1,14; President,0.3976094722747803,567,3,14; President
192,0,Homeland Illumination; GASTECH; ELODIS; Maha Salo; 20 March 2007; Kronos; Elodis Primary School; Adian Koppolis; Marcellus Edris; Valeria; Celia; Carmine; Abila; GAStech; Elodis city jail,2.7897324562072754,722,67,Homeland Illumination; GASTECH; ELODIS; Maha Salo; 20 March 2007; Kronos; Elodis Primary School; Adian Koppolis; Marcellus Edris; Valeria; Celia; Carmine; Abila; GAStech; Elodis city jail
192,1,Commissioner Koppolis; Elodis police,0.5825872421264648,566,10,Commissioner Koppolis; Elodis police
193,0,"Homeland Illumination; ELODIS, KRONOS: A TOWN IN NEED, Part One; Petrus Gerhard; 19 March 1998; Kronos; Elodis; Tiskele River; Mt. Bouro; People of Kronos; Pondo Reese; Elodis Weekly Journal; Tiskele Bend",2.7214953899383545,742,70,"Homeland Illumination; ELODIS, KRONOS: A TOWN IN NEED, Part One; Petrus Gerhard; 19 March 1998; Kronos; Elodis; Tiskele River; Mt. Bouro; People of Kronos; Pondo Reese; Elodis Weekly Journal; Tiskele Bend"
193,1,Reese; '94; GAStech International; Sten Sanjorge Jr; Tethys; 1961; Sten Sanjorge Sr; Hank Fluss,1.4984791278839111,733,36,Reese; '94; GAStech International; Sten Sanjorge Jr; Tethys; 1961; Sten Sanjorge Sr; Hank Fluss
193,2,Sanjorge Sr; GAStech; Elodis; Reese,0.7493476867675781,716,14,Sanjorge Sr; GAStech; Elodis; Reese
193,3,"Reese; GAStech; Henk Bodrogi; Osvaldo hardware store; April 25, 1998",1.323392391204834,641,26,"Reese; GAStech; Henk Bodrogi; Osvaldo hardware store; April 25, 1998"
194,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Gerhard; GAStech; Sanjorge; 20 Jan 2014,1.3453867435455322,593,37,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Gerhard; GAStech; Sanjorge; 20 Jan 2014
195,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1410; GAStech; 20 Jan 2014,1.2889702320098877,617,34,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1410; GAStech; 20 Jan 2014
196,0,"Homeland Illumination; ELIAN KAREL DEAD IN KRONOS JAIL; Petrus Gerhard; 19 June 2009; ABILA, Kronos; Elian Karel; Abila City Prison; March 12; Michale Kraft; Protectors of Kronos",2.2224037647247314,730,59,"Homeland Illumination; ELIAN KAREL DEAD IN KRONOS JAIL; Petrus Gerhard; 19 June 2009; ABILA, Kronos; Elian Karel; Abila City Prison; March 12; Michale Kraft; Protectors of Kronos"
196,1,POK; Kriste Brontes; March; Karel; Elodis; Juliana Vann; 1998; Tethyn; GAStech; President's office; Minister of Justice; Chief of Police,1.6084449291229248,669,46,POK; Kriste Brontes; March; Karel; Elodis; Juliana Vann; 1998; Tethyn; GAStech; President's office; Minister of Justice; Chief of Police
197,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1621; police; second floor; 20 Jan 2014,2.0236270427703857,656,35,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1621; police; second floor; 20 Jan 2014
198,0,Homeland Illumination; ELODIS PUBLIC HEALTH FACT SHEET 2004; Petrus Gerhard; 29 May 2004; ELODIS; Kronos; Elodis Community Health Center; Wellness for All; 1998; Elodis municipal website,2.213074922561645,618,56,Homeland Illumination; ELODIS PUBLIC HEALTH FACT SHEET 2004; Petrus Gerhard; 29 May 2004; ELODIS; Kronos; Elodis Community Health Center; Wellness for All; 1998; Elodis municipal website
199,0,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; GAStech; Police; Tethys; Abila Police; GAStech-Kronos; 10:15; 21 Jan 2014,1.9895844459533687,685,52,Homeland Illumination; VOICES; Maha Salo; 21 January 2014; GAStech; Police; Tethys; Abila Police; GAStech-Kronos; 10:15; 21 Jan 2014
200,0,Homeland Illumination; POK RALLY DRAWS THOUSANDS OF SUPPORTERS; Petrus Gerhard; 7 March 2009; ABILA; Kronos; Remember Juliana; Kronos government; Saturday; President Araullo; 1993; Ten-year; Juliana Vann; 1998; GAStech; 20-year,2.340221405029297,741,75,Homeland Illumination; POK RALLY DRAWS THOUSANDS OF SUPPORTERS; Petrus Gerhard; 7 March 2009; ABILA; Kronos; Remember Juliana; Kronos government; Saturday; President Araullo; 1993; Ten-year; Juliana Vann; 1998; GAStech; 20-year
200,1,Abila General Hospital; 1997; Kronos; Jon L.; Elian Karel; Abila City park; POK; Henk Bodrogi,1.5335493087768557,680,33,Abila General Hospital; 1997; Kronos; Jon L.; Elian Karel; Abila City park; POK; Henk Bodrogi
200,2,Karel; POK campaign; Kronos; President's office,0.7049310207366943,641,13,Karel; POK campaign; Kronos; President's office
201,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Petrus Gerhard; Tethys; Abila Police Headquarters; 20 Jan 2014,1.6429388523101809,615,40,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; Petrus Gerhard; Tethys; Abila Police Headquarters; 20 Jan 2014
202,0,Homeland Illumination; Elian Karel; Petrus Gerhard; 19 June 2010; ABILA; Kronos; Abila City Coroner; July 2010,1.3288755416870115,722,38,Homeland Illumination; Elian Karel; Petrus Gerhard; 19 June 2010; ABILA; Kronos; Abila City Coroner; July 2010
202,1,Karel; POK; Protectors of Kronos; Kronos; Juliana; Elian,1.1330022811889648,644,20,Karel; POK; Protectors of Kronos; Kronos; Juliana; Elian
203,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1840; Petrus Gerhard; Abila airport; 20 Jan 2014,1.566718816757202,604,39,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1840; Petrus Gerhard; Abila airport; 20 Jan 2014
204,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1802; Petrus Gerhard; Abila airport; 20 Jan 2014,1.6512985229492188,595,39,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1802; Petrus Gerhard; Abila airport; 20 Jan 2014
205,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1837; GAStech; 20 Jan 2014,1.308875322341919,604,34,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1837; GAStech; 20 Jan 2014
206,0,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1744; GAStech; Abila Airport; 20 Jan 2014,1.6114284992218018,601,38,Homeland Illumination; VOICES; Maha Salo; 20 January 2014; 1744; GAStech; Abila Airport; 20 Jan 2014
207,0,International News; Tiskele Bend Fields; 2001/08/31; ABILA; Kronos; GAStech; Protectors of Kronos; Drilling Poisoned Our Water; Remember Juliana; Juliana Vann; 1998; Adrien Carman; POK,2.858368158340454,710,60,International News; Tiskele Bend Fields; 2001/08/31; ABILA; Kronos; GAStech; Protectors of Kronos; Drilling Poisoned Our Water; Remember Juliana; Juliana Vann; 1998; Adrien Carman; POK
207,1,Kronos,0.4529247283935547,541,3,Kronos
208,0,"International News; Government; Foreign Investment; 1993/01/19; ABILA; Kronos; Parliament; President Araullo; Ministry of the Interior; Tiskele Bend; 20 years; 5,000; billions of dollars",1.8940629959106443,659,50,"International News; Government; Foreign Investment; 1993/01/19; ABILA; Kronos; Parliament; President Araullo; Ministry of the Interior; Tiskele Bend; 20 years; 5,000; billions of dollars"
209,0,International News; GAStech; 2014/01/21; ABILA; Kronos; Abila police; Adrien Carman; Tethyn federal law enforcement agencies; POK,1.6950113773345947,644,40,International News; GAStech; 2014/01/21; ABILA; Kronos; Abila police; Adrien Carman; Tethyn federal law enforcement agencies; POK
210,0,"International News; POK; GAStech; 2014/01/20; ABILA, Kronos; Protectors of Kronos; Abila; Edvard Vann; Tethyn federal law enforcement; Tethyn Ministry of Foreign affairs",2.0049378871917725,674,52,"International News; POK; GAStech; 2014/01/20; ABILA, Kronos; Protectors of Kronos; Abila; Edvard Vann; Tethyn federal law enforcement; Tethyn Ministry of Foreign affairs"
211,0,International News; POK; Abila; 2013/12/16; Kronos; Police; Adrien Carmen,1.4196364879608154,652,25,International News; POK; Abila; 2013/12/16; Kronos; Police; Adrien Carmen
